"","","","","par1","par2"
"cv",5,1,16.4723095690557,-4.88923638764211,-3.90670175067404
"cv",5,2,16.4723095690557,-2.37453093669462,-4.61545219733385
"cv",5,3,16.4723095690557,-2.69910018419879,-4.51207139141791
"cv",5,4,16.4723095690557,-4.21353443427143,-3.63917215083754
"cv",5,5,16.4723095690557,-4.60723679815118,-3.61165183410509
"cv",5,6,16.4723095690557,-3.11285204127046,-3.96751449135378
"cv",5,7,16.4723095690557,-2.01760419059723,-3.86836263698725
"cv",5,8,16.4723095690557,-2.80750313983838,-4.48165643899429
"cv",10,1,31.9171547799685,-3.69489133286871,-4.00962479625733
"cv",10,2,31.9171547799685,-3.39107555905307,-4.22693293865766
"cv",10,3,31.9171547799685,-2.37580701774296,-4.27078725051079
"cv",10,4,31.9171547799685,-2.12251782423087,-3.75115170014863
"cv",10,5,31.9171547799685,-2.19223541507837,-3.86465560202487
"cv",10,6,31.9171547799685,-2.64302717087432,-3.82355060320746
"cv",10,7,31.9171547799685,-2.97853275761008,-4.11826779440818
"cv",10,8,31.9171547799685,-2.93643084473494,-4.60089224450241
