"","V1","V2","V3","V4"
"cv",5,1,16.8756707354745,-1.01194782787239
"cv",5,2,17.6317148871621,-1.02855420426069
"cv",5,3,15.4872866402461,-0.979160076150553
"cv",5,4,12.652790572314,-0.905218741723164
"cv",5,5,15.8213940489585,-0.98721855211416
"cv",5,6,12.9286301361102,-0.913178370412143
"cv",5,7,15.9375534219762,-0.989872537809681
"cv",5,8,9.9209063802306,-0.811584143304287
"cv",10,1,28.6626154692035,-0.530624653622267
"cv",10,2,30.583932668177,-0.594751311473038
"cv",10,3,36.952747803901,-0.734120740578463
"cv",10,4,33.020993907465,-0.653079071942762
"cv",10,5,31.0058336923945,-0.603306187266192
"cv",10,6,29.6518396944465,-0.566182815124233
"cv",10,7,32.8977889815252,-0.651012914296053
"cv",10,8,31.6736359777059,-0.624232875483845
