"","V1","V2","V3","V4"
"cv",5,1,16.3152854493351,-0.704788906009997
"cv",5,2,16.0744322330445,-0.693439470015505
"cv",5,3,16.5293264311192,-0.715054807194254
"cv",5,4,14.8294400879781,-0.631758196083615
"cv",5,5,16.7291006699064,-0.721705792496938
"cv",5,6,15.5574561435052,-0.671086313826786
"cv",5,7,13.5632760367226,-0.557956293088373
"cv",5,8,16.361768215665,-0.709224915057755
"cv",10,1,32.9514799421808,-0.217079760785496
"cv",10,2,32.4586065342227,-0.184746992691401
"cv",10,3,36.1336060501906,-0.381450291551759
"cv",10,4,31.1038521628649,-0.0483858019300925
"cv",10,5,33.3578131148293,-0.246408111959412
"cv",10,6,32.7003213563664,-0.200883836181925
"cv",10,7,33.0525624609053,-0.227114516258709
"cv",10,8,33.9237578198142,-0.280324937954819
