"","V1","V2","V3","V4"
"cv",5,1,16.2488418704632,-0.116740047614929
"cv",5,2,18.8535740300404,-0.391067345551036
"cv",5,3,17.5711232532791,-0.289911894798582
"cv",5,4,16.7274578390177,-0.213298918387968
"cv",5,5,16.2554701709332,-0.126247055525994
"cv",5,6,15.4248221911449,0.102887607313626
"cv",5,7,16.4173107744161,-0.155803455214897
"cv",5,8,16.2554701709332,-0.126247055525994
"cv",10,1,34.0018996284717,4.99995435140972
"cv",10,2,33.9535066952918,2.50276813246718
"cv",10,3,34.2990434019569,1.32038882790824
"cv",10,4,34.0005488869208,4.99994226883071
"cv",10,5,34.0175429756176,1.84335302905021
"cv",10,6,33.9601343883431,2.27313363865903
"cv",10,7,34.226090613177,1.40159061683765
"cv",10,8,34.5690550769266,1.10544671963025
