"","","","","par1","par2"
"cv",5,1,13.4250077900289,-4.9999999999965,-1.16058311222666
"cv",5,2,13.3482579589372,-4.9999999999892,-1.16170198203168
"cv",5,3,17.0509886634152,-4.99999999995124,-1.28528438828388
"cv",5,4,12.5583116719148,-4.99999999999317,-1.13305736020462
"cv",5,5,12.1240598034588,-4.99999999999269,-1.18467297005951
"cv",5,6,19.4716950627764,-4.99999999999818,-1.33530767593079
"cv",5,7,16.0876482863534,-4.99999999999961,-1.26098538043569
"cv",5,8,14.9654470057569,-4.99999999998994,-1.23127454986838
"cv",10,1,29.6694351105775,0.0767984347866298,-1.47680914872941
"cv",10,2,22.3353746015322,0.127874078667503,-1.35548417971763
"cv",10,3,36.0434581634421,0.216503461145929,-1.5249687290874
"cv",10,4,30.8263995991874,-1.26845894583278,-1.42902078243451
"cv",10,5,30.8680964004691,0.0870879031944711,-1.46422136404243
"cv",10,6,27.0935635142737,0.102410372722829,-1.42202441914565
"cv",10,7,23.6350337983901,0.114992502843773,-1.39189062572782
"cv",10,8,31.7719630699077,-0.295519140724167,-1.50328047229065
