"","","","","par1","par2"
"cv",5,1,24.7663592091577,-1.85231446323513,-3.30781030296656
"cv",5,2,16.6266725858327,3.2308999076335,-4.99999837519467
"cv",5,3,16.6266514228519,3.2308461583449,-4.99999999022301
"cv",5,4,16.6265400431672,3.22981865855306,-4.99852797094151
"cv",5,5,16.6266845495628,3.22622480359549,-4.99064147058052
"cv",5,6,16.6266067672962,3.23066867531582,-4.99987601744944
"cv",5,7,16.6266506668308,3.23084403547098,-4.99999964483443
"cv",5,8,16.6266226547934,3.23075583980189,-4.99996788292297
"cv",10,1,32.5721379850307,3.24172760885766,-4.99999331217444
"cv",10,2,32.5721016382383,3.24167959720161,-4.99994381975205
"cv",10,3,36.6673539438741,1.72820350678984,-2.55463814726206
"cv",10,4,34.1937474650566,3.12134597465867,-4.9988839741306
"cv",10,5,34.0293412394023,3.13018695853629,-4.99827694197304
"cv",10,6,32.5721904254943,3.24175512910401,-4.99998169469465
"cv",10,7,32.5720060651158,3.24163436153198,-4.99997477974301
"cv",10,8,32.571370548681,3.2399930497502,-4.9975149695803
