"","","","","par1","par2"
"cv",5,1,16.617790465942,-2.97815207601841,0.482529752823947
"cv",5,2,24.7663592091577,-1.96367393869487,-3.40435293919569
"cv",5,3,16.6177906985757,-1.17300378321541,0.35811449684905
"cv",5,4,16.6177928664007,3.05425130733264,-4.69495283578661
"cv",5,5,16.6177906993785,-4.42783326426122,0.500191029734003
"cv",5,6,16.6177911008404,-4.35776448900694,0.499803395759114
"cv",5,7,16.6177905860466,0.0307961474124968,-0.0371244341635144
"cv",5,8,16.6177895223729,-0.969538508367467,0.322551880250259
"cv",10,1,34.0120480684384,3.99999999987636,3.99999999929544
"cv",10,2,34.0121507343799,3.99999999918243,3.99999999857946
"cv",10,3,34.0120137556847,3.999999999537,3.99999999819152
"cv",10,4,34.0126627379232,3.99999999999022,3.99999999965886
"cv",10,5,34.0120137556846,3.99999999995525,3.99999999968628
"cv",10,6,34.0119109267021,3.9999999989211,3.99999999462741
"cv",10,7,34.0120137556846,3.99999999976038,3.99999999941001
"cv",10,8,34.0119109267025,3.99999999998571,3.99999999986281
