"","","","","par1","par2"
"cv",5,1,4.06255132008723,-0.254248974579135,-4.99999999999983
"cv",5,2,0.0394378140398057,-0.340848012387603,-4.99999999999995
"cv",5,3,14.4159235815155,-0.275011165066864,-4.99999999999989
"cv",5,4,2.1343035060137,-0.558570346176242,-4.99999999999983
"cv",5,5,0.0410889026737255,-0.331747981185648,-4.99999999999515
"cv",5,6,0.568295815183083,-0.299816454473484,-4.99999999999988
"cv",5,7,18.3954039628087,-0.430076631420128,-5
"cv",5,8,14.3377991601895,-0.304137183172104,-4.99999999999999
"cv",10,1,11.7068996400748,0.4831217983363,-4.99999999999986
"cv",10,2,27.6359961627246,0.437350032007232,-4.99999999999999
"cv",10,3,29.9448296710678,0.476531546762623,-4.99999999999971
"cv",10,4,22.979955184524,0.474145371472762,-4.99999999999995
"cv",10,5,33.6014788359074,0.393835503629084,-4.99999999999999
"cv",10,6,11.8857798797593,0.469253413096255,-4.99999999999861
"cv",10,7,15.8643103414886,0.491984001737943,-5
"cv",10,8,9.74244547286758,0.512881028408318,-4.99999999999983
