"","V1","V2","V3","V4"
"cv",5,1,17.0183520732878,4.99991982320948
"cv",5,2,17.0181276385264,4.9999567078886
"cv",5,3,17.0064469335979,4.99993481989252
"cv",5,4,17.006222849996,4.99993507138232
"cv",5,5,17.0050991494046,4.99993569824264
"cv",5,6,16.999708472231,4.99993884184077
"cv",5,7,17.0093663423534,4.99993297475299
"cv",5,8,17.0015042623521,4.99993792083276
"cv",10,1,32.636803865256,0.281611827356087
"cv",10,2,33.1731690420291,0.159043867229022
"cv",10,3,33.4990103272088,0.106702626250912
"cv",10,4,35.0142443504636,-0.0724314510469336
"cv",10,5,33.2306711279656,0.152373714030847
"cv",10,6,32.6898327878869,0.264733155294276
"cv",10,7,33.1916681785183,0.157038532149094
"cv",10,8,36.0488513000625,-0.15250886555106
