"","","","","par1","par2"
"cv",5,1,16.7287896800698,-4.99999999999841,-1.84485842003224
"cv",5,2,16.6880946287947,-4.99999999999941,-1.81678975251375
"cv",5,3,16.7692882065814,-4.99999999999989,-1.87409368327541
"cv",5,4,16.7611984445146,-4.99999999999803,-1.8679477338309
"cv",5,5,16.7305108851552,-4.99999999999974,-1.8456412069811
"cv",5,6,16.7229446631163,-4.99999999999847,-1.83876387393612
"cv",5,7,16.68122245836,-4.99999999999609,-1.81288539726672
"cv",5,8,16.7435472369575,-4.41148287687898,-1.84946351291947
"cv",10,1,32.7246488905239,-4.99999999999781,-1.96990293889715
"cv",10,2,32.6336983004332,-4.99999999999997,-1.95543364435853
"cv",10,3,32.742701274096,-4.99999999999881,-1.97254950311849
"cv",10,4,32.572591738829,-4.99999999999784,-1.94594181481578
"cv",10,5,32.6582786984141,-4.99999999999975,-1.95562835176905
"cv",10,6,32.5943232787096,-4.99999999999886,-1.94914996200259
"cv",10,7,32.5906172996907,-4.999999999998,-1.9475363018052
"cv",10,8,32.5334911625369,-4.99999999999788,-1.94108792295493
