"","V1","V2","V3","V4"
"cv",5,1,13.2671721785799,-0.531596217492805
"cv",5,2,17.7848015902653,-0.763078202563389
"cv",5,3,15.6354394465497,-0.664437197811245
"cv",5,4,12.9528516313227,-0.478306914706498
"cv",5,5,18.6989894129242,-0.812286003238144
"cv",5,6,15.6659907201417,-0.665009921228205
"cv",5,7,20.4002480447437,-0.853507586034272
"cv",5,8,14.3713649456229,-0.603648623606506
"cv",10,1,34.0154996496071,0.279471282820602
"cv",10,2,33.909843895168,0.305575908312343
"cv",10,3,33.0559263382805,0.586950688110767
"cv",10,4,33.6887654706318,0.354855239697105
"cv",10,5,33.2068403687864,0.516390582297439
"cv",10,6,34.0558421445846,0.273498312819797
"cv",10,7,32.96790954601,0.626516254995546
"cv",10,8,36.1912344458943,-0.0112247702197493
