"","","","","par1","par2"
"cv",5,1,18.9961482933674,-0.632454817962771,-4.99999999999999
"cv",5,2,11.6387755630775,-0.616654358991308,-4.99999999999961
"cv",5,3,9.42233028606405,-0.633260778199691,-4.99999999999973
"cv",5,4,13.1965891026043,-0.628123969145949,-4.99999999999995
"cv",5,5,18.0647777376017,-0.603034470622145,-4.99999999999996
"cv",5,6,13.3552290877182,-0.607764112194323,-4.999999999999
"cv",5,7,13.9053480461964,-0.616284820940498,-4.99999999999994
"cv",5,8,12.7339699928475,-0.63092303317242,-4.99999999999935
"cv",10,1,18.0366567048253,-0.581198637965806,-4.99999999999974
"cv",10,2,21.4538660440903,-0.579320302371282,-4.99999999999994
"cv",10,3,16.2123793110295,-0.589198847981255,-4.99999999999968
"cv",10,4,27.2139478425656,-0.568050008333224,-4.99999999999998
"cv",10,5,31.7688334112816,-0.577521159374888,-4.99999999999995
"cv",10,6,25.4933836961588,-0.565429606114934,-4.99999999999966
"cv",10,7,24.7192750514346,-0.576720575868114,-4.99999999999963
"cv",10,8,23.4790236585329,-0.580155557060183,-4.99999999999841
