"","V1","V2","V3","V4"
"cv",5,1,17.0170043769682,4.99991905491
"cv",5,2,16.9997084665255,4.99993793154063
"cv",5,3,17.0059988167408,4.99993397666163
"cv",5,4,17.0127372444883,4.99992867191141
"cv",5,5,17.0143089896602,4.99992656075048
"cv",5,6,17.0111642979715,4.99993018074794
"cv",5,7,17.0066709177095,4.99993344588003
"cv",5,8,16.9958896138898,4.99993979437217
"cv",10,1,34.0084139110058,4.99995626444521
"cv",10,2,34.0052131080187,3.73255282079546
"cv",10,3,34.0072901496816,4.99993819938521
"cv",10,4,34.0034712996989,4.99994061035851
"cv",10,5,34.1802190321575,1.8568206713722
"cv",10,6,34.0068369237644,4.99993097821459
"cv",10,7,35.0410124465237,1.05897688250549
"cv",10,8,34.0075104157668,4.99992420484976
