"","","","","par1","par2","par3"
"cv",5,1,16.4723095690557,-0.510267047662494,2.59526879292124,-2.4020133309532
"cv",5,2,16.4723095690557,0.0669117276563915,3.33713562207418,-2.95384690216995
"cv",5,3,16.4723095690557,-1.48838561280167,1.31025324801002,-4.39034852581053
"cv",5,4,16.4723095690557,-2.63627859261371,3.20102257857598,-0.576971419814068
"cv",5,5,16.4723095690557,-2.10225796035566,-0.710077566999696,-4.95673135771843
"cv",5,6,16.4723095690557,-2.70229534773805,3.28846098867781,-2.99493923161515
"cv",5,7,16.4723095690557,-2.87412917782921,3.50841264561369,-2.46545584977996
"cv",5,8,16.4723095690557,-2.42076209661768,0.311504704079247,-3.28047107032581
"cv",10,1,40.4343479713848,1.4527855495798,3.8562816196641,-2.67178145469158
"cv",10,2,31.9171547919928,0.662938540067868,-1.02235447790556,-4.54061329016979
"cv",10,3,31.9250646422589,0.633989427692946,-1.02938524365326,-4.49363008618152
"cv",10,4,36.5644157636004,-0.513528456770913,-1.31198570197802,-4.99432168121568
"cv",10,5,31.9171549145833,0.67148378814632,-1.02026156266906,-4.5500441728828
"cv",10,6,31.9547941915026,0.687516725713189,-1.01870225144826,-4.54854227651435
"cv",10,7,32.3784978572456,0.585893462446519,-1.05882965611029,-4.29800544053483
"cv",10,8,31.9171547877642,0.546511201270267,-1.04851939980637,-4.4496305014539
