"","V1","V2","V3","V4"
"cv",5,1,17.4752793050444,0.682878010734956
"cv",5,2,17.0453163442532,1.24040727584104
"cv",5,3,16.9925219364602,4.99992680134667
"cv",5,4,17.4956176260144,0.670716258001681
"cv",5,5,17.3377043340317,0.799502939344696
"cv",5,6,16.9981368084556,4.99994494282866
"cv",5,7,17.1303206605367,1.04793887699494
"cv",5,8,16.9526379503592,1.81360743021191
"cv",10,1,35.2247363696339,0.672108649509816
"cv",10,2,34.3361632891303,1.05020881639644
"cv",10,3,33.9942561012604,4.99994038421815
"cv",10,4,34.6839785256789,0.860914726152602
"cv",10,5,33.8633642988798,1.89742352879996
"cv",10,6,33.9888655653026,4.99994626153011
"cv",10,7,33.8590315888047,2.0078948218857
"cv",10,8,35.0971040048329,0.712720845505085
