"","V1","V2","V3","V4"
"cv",5,1,13.8294199088221,-0.851554509570652
"cv",5,2,10.4527146254337,-0.713745485001382
"cv",5,3,15.4001453123737,-0.89666138442873
"cv",5,4,17.7671343731306,-0.959433058510698
"cv",5,5,15.5756849448229,-0.902515986878761
"cv",5,6,17.7432965472124,-0.952014011444925
"cv",5,7,15.4495573010496,-0.899890978094351
"cv",5,8,14.1736884456068,-0.860429878684453
"cv",10,1,31.5732610917885,-0.740667174242156
"cv",10,2,33.7470872783963,-0.779145131374018
"cv",10,3,26.8978707517822,-0.630115857317304
"cv",10,4,31.9665620597529,-0.746305937078591
"cv",10,5,30.884413096278,-0.725007971072571
"cv",10,6,31.7501484040008,-0.742563530193128
"cv",10,7,30.152141839676,-0.709916208960112
"cv",10,8,31.9930025126918,-0.744283615612799
