"","","","","par1","par2"
"cv",5,1,16.4723095690557,-2.92850368287234,-3.29215133466603
"cv",5,2,16.4723095690557,-2.4401162212526,-4.81914253725884
"cv",5,3,16.4723095690557,-4.02795518304179,-4.65996874417976
"cv",5,4,16.4723095690557,-0.882100440779583,-2.91743367631345
"cv",5,5,16.4723095690557,-2.42693915413024,-4.33711222989826
"cv",5,6,16.4723095690557,-0.368703871154485,-3.14080925171402
"cv",5,7,16.4723095690557,-2.13647251124043,-3.57340587048308
"cv",5,8,16.4723095690557,-2.76340836567449,-4.1194759929151
"cv",10,1,31.9171547799685,-3.85741014711837,-3.39020729317027
"cv",10,2,31.9171547799685,-3.00384874735813,-4.24397940927959
"cv",10,3,31.9171547799685,-4.46772171044722,-2.93153469667114
"cv",10,4,31.9171547799685,-4.16849522748581,-4.12639719542983
"cv",10,5,31.9171547799685,-1.86408270343393,-3.7162119450991
"cv",10,6,31.9171547799685,-1.70710731835357,-3.21026439089191
"cv",10,7,31.9171547799685,-4.16155778445695,-3.06227449415598
"cv",10,8,31.9171547799685,-4.34625205721583,-4.2494682457344
