"","","","","par1","par2","par3"
"cv",5,1,14.9358351947421,-0.709786278345826,-0.67140023736083,-4.99999988778179
"cv",5,2,4.61411833139594,-0.71956945606056,-0.668857256597381,-4.99961170123154
"cv",5,3,6.30100947698818,-0.699079625219052,-0.674424555302822,-4.99999891724569
"cv",5,4,12.1055130897359,-0.715817747270872,-0.670442833030248,-4.99998000012217
"cv",5,5,4.47175794081017,-0.716055995629168,-0.673123783755123,-4.99999986812158
"cv",5,6,4.09658328115375,-0.726088703497888,-0.69860497537009,-4.99994283627013
"cv",5,7,10.4329757402498,-0.704731255234257,-0.672413318970302,-4.99982859364068
"cv",5,8,19.8895391427754,-0.673130406005812,-0.674362574806702,-4.99999926178317
"cv",10,1,9.57892013655922,-0.681761616566065,-0.6695613852166,-4.99999996138991
"cv",10,2,18.2820573303809,-0.673853238543067,-0.655932002476194,-4.99999995912091
"cv",10,3,11.198359198628,-0.689722615333609,-0.655598639428518,-4.99999991088552
"cv",10,4,14.0393356566459,-0.679951935175949,-0.657327024109841,-4.99999999757635
"cv",10,5,27.8838109708718,-0.647228261786598,-0.668978900875428,-4.99999996922347
"cv",10,6,12.8009244801262,-0.6844048629291,-0.657839452425339,-4.99999999954614
"cv",10,7,30.9389105153502,-0.663095936638696,-0.660063176898271,-4.99999999870798
"cv",10,8,20.5765132413512,-0.684006500827202,-0.653549403516168,-4.99999998305782
