"","","","","par1","par2"
"cv",5,1,15.712470578427,1.20551158540761,-1.7490666955466
"cv",5,2,16.7257412826451,2.19649957334625,-1.14374275886413
"cv",5,3,16.898488845973,1.83736173943062,-1.36641999023514
"cv",5,4,14.1124176892903,1.21493255907382,-1.66444228975484
"cv",5,5,17.589429339806,1.23956310822184,-1.79602846363761
"cv",5,6,14.8533037646342,1.24160568985159,-1.69774868915393
"cv",5,7,13.8081428797445,1.35267146134424,-1.558065706628
"cv",5,8,19.8423459381295,1.805171457881,-1.49294469964446
"cv",10,1,30.6511936367462,0.146978689598845,-2.03281599262612
"cv",10,2,31.5403861844262,0.157576266002417,-2.03049225016488
"cv",10,3,32.96969802451,0.142662361213791,-2.12452246202962
"cv",10,4,32.5633545652028,0.160811174187413,-2.07492090725505
"cv",10,5,30.1000850881112,0.068144311839297,-2.00890909714123
"cv",10,6,30.890622836993,0.114792460979444,-2.04405566606157
"cv",10,7,31.8035480619587,0.117993421109236,-2.11628501673167
"cv",10,8,33.4426479114932,0.199514323874247,-2.06603561613845
