"","","","","par1","par2","par3"
"cv",5,1,8.47434732555744,0.177029277212429,-0.99607388709275,-3.59661436619448
"cv",5,2,9.85719038612144,0.00443774847694448,-0.770197008515205,-3.82111982968962
"cv",5,3,10.9179661323517,-0.0569459707060368,-0.750697302882571,-3.77765705380753
"cv",5,4,12.6573455624037,0.0222838619010368,-0.788781659422085,-3.75874434023792
"cv",5,5,38.8244583927282,-0.106886175838119,-0.286888724074416,-4.99999712290938
"cv",5,6,13.5269000185674,-0.0745369421277242,-0.750211688247475,-3.7790074153474
"cv",5,7,19.7791555570481,-0.0360900195544054,-0.773096771206602,-4.01237700232113
"cv",5,8,7.08170836403177,0.0112166598756876,-0.774837090899714,-3.81783090069169
"cv",10,1,19.4231124986743,-0.470567901944547,-0.603745038857237,-4.0081438135118
"cv",10,2,21.0971043354356,-0.46884846373007,-0.615530282240404,-4.01811691635976
"cv",10,3,14.74316547186,-0.535553506148298,-0.598072212383001,-4.05022730667403
"cv",10,4,29.0399596273637,-0.711466688400822,-0.611204423886078,-4.66240408369589
"cv",10,5,40.2688197333295,-0.407927142047314,-0.639952146602484,-4.25831169878327
"cv",10,6,19.1971024896618,-0.50037017800054,-0.599002761664156,-4.04308530067753
"cv",10,7,21.9415851771145,-0.57468789620553,-0.611552477946239,-4.20179717726682
"cv",10,8,19.4831007176625,-0.547801534668674,-0.619072895672385,-4.17935056178215
