"","","","","par1","par2"
"cv",5,1,15.6654524410317,-4.9999999999994,-0.287431393452514
"cv",5,2,11.4965494845768,-4.99999999999805,-0.217536081549949
"cv",5,3,13.5500941116454,-4.99999999999894,-0.265708790789568
"cv",5,4,16.1724141675716,-4.9999999999982,-0.308985401859207
"cv",5,5,10.8099545303386,-4.99999999999955,-0.192302523845043
"cv",5,6,15.4320319068036,-4.9999999999969,-0.285590721153261
"cv",5,7,15.6815510382337,-4.999999999999,-0.285314081195654
"cv",5,8,17.7841479119966,-4.99999999999854,-0.354360302379135
"cv",10,1,31.2397212067681,-4.99999999999946,-0.431742675424715
"cv",10,2,26.7714739288121,-4.99999999999762,-0.394062488847392
"cv",10,3,27.5750394551466,-4.99999999999995,-0.400082764968252
"cv",10,4,31.6467325894584,-4.99999999999791,-0.445131829771406
"cv",10,5,33.0007238517967,-4.99999999999908,-0.463619279346321
"cv",10,6,24.188136470411,-4.99999999999805,-0.325074997821992
"cv",10,7,25.1424836966895,-4.99999999999977,-0.338634278792139
"cv",10,8,27.713542003301,-4.99999999999933,-0.402848605983126
