"","","","","par1","par2"
"cv",5,1,14.55903946896,-0.713134841943548,-4.99999999999959
"cv",5,2,13.5761502281637,-0.728387392783498,-4.99999999999987
"cv",5,3,16.6833442691392,-0.693107507327662,-4.99999999999989
"cv",5,4,13.3700593057443,-0.723987371474356,-4.99999999999999
"cv",5,5,13.9796347328205,-0.716256626010674,-4.99999999999914
"cv",5,6,18.511411982649,-0.681750779991604,-4.99999999999682
"cv",5,7,13.7392437923765,-0.720395537696398,-4.99999999999938
"cv",5,8,13.4123311676279,-0.726107387726595,-4.99999999999966
"cv",10,1,27.5821538275388,-0.706606804016498,-4.99999999999369
"cv",10,2,24.5873661170182,-0.711322953972272,-4.99999999999975
"cv",10,3,30.6048608593578,-0.689282240042703,-4.99999999999991
"cv",10,4,22.4314434202029,-0.718814006555019,-4.99999999999992
"cv",10,5,28.698722158952,-0.703945977914152,-4.99999999999958
"cv",10,6,30.5473093900226,-0.688913166724236,-4.99999999999964
"cv",10,7,23.4989843997585,-0.71178026317659,-4.99999999999957
"cv",10,8,29.1360785262433,-0.696354599848073,-4.99999999999966
