"","V1","V2","V3","V4"
"cv",5,1,16.1870748135731,-0.552344928594163
"cv",5,2,19.0152395154915,-0.672225264121462
"cv",5,3,16.2788787493743,-0.554870195936018
"cv",5,4,15.7420372594983,-0.504751739186768
"cv",5,5,14.3460431145479,-0.372031647122776
"cv",5,6,13.8391545374631,-0.329101202503026
"cv",5,7,15.0483567506818,-0.477207936386022
"cv",5,8,20.6144401808419,-0.762197880536231
"cv",10,1,33.5499208359402,1.35511602978596
"cv",10,2,34.1680892354323,0.721800739267909
"cv",10,3,33.7753339038752,0.957103367465869
"cv",10,4,33.8558193046526,0.896103398760164
"cv",10,5,34.0004260848624,0.804580943233683
"cv",10,6,33.8619874921222,0.887321166859996
"cv",10,7,34.2702425389896,0.691945972748564
"cv",10,8,34.1239593465469,0.7446456963653
