"","","","","par1","par2"
"cv",5,1,14.4703052127899,0.70193302417617,-2.00466574582968
"cv",5,2,17.0040328153956,0.691541974591354,-1.98308151099526
"cv",5,3,13.6425532720005,0.728711789103477,-2.02212638168261
"cv",5,4,17.4279077786801,0.684760320709384,-2.1493590685229
"cv",5,5,17.0311441588781,0.697223845846251,-1.98314214175824
"cv",5,6,11.8981722138313,0.685727091229924,-1.87924130617511
"cv",5,7,9.69400510545742,0.69968854072883,-1.9393959899362
"cv",5,8,14.0010741643778,0.68652800047117,-1.93477291781427
"cv",10,1,30.3433782024774,0.4317449686079,-1.70993248850772
"cv",10,2,29.8595168029879,0.450162945635942,-1.58010197508265
"cv",10,3,32.1750857936455,0.444020278347626,-1.6687193538151
"cv",10,4,32.6902126270614,0.429875997439686,-1.67428574603362
"cv",10,5,31.2008536014846,0.460499628030753,-1.68292114106346
"cv",10,6,27.9939762976604,0.45265419375193,-1.5994702266694
"cv",10,7,31.9138954972649,0.451230215574987,-1.64320848170336
"cv",10,8,32.5060889774924,0.485687391626942,-1.64641339251025
