"","","","","par1","par2","par3"
"cv",5,1,7.93518765664768,-0.51673575691634,-0.0894806724349551,-4.99999962902762
"cv",5,2,10.1399590886802,-0.48615392223959,-0.0449658595619841,-4.999999761632
"cv",5,3,1.06338673017069,-0.493369558888743,-0.0220065974448441,-4.99999872624851
"cv",5,4,4.26458523660871,-0.492780352452305,-0.04094775207558,-4.99999855096596
"cv",5,5,4.60223874215653,-0.494971955009626,0.026794981906417,-4.9999993576156
"cv",5,6,11.2660117963336,-0.25760442397406,-0.607974270656207,-4.99999667515474
"cv",5,7,4.95991647209169,-0.436188487656883,-0.069205761515208,-4.99999680728216
"cv",5,8,1.86834462242247,-0.474790806073621,-0.0576945207760945,-4.9999876043856
"cv",10,1,45.0055909771724,-0.11167429572296,-0.579300543841065,-3.96719628439554
"cv",10,2,19.4193443198846,-0.214687935397087,-0.701420663474203,-3.70689958215898
"cv",10,3,26.5294400519954,-0.28152115857659,-0.692130521617325,-3.77382989672446
"cv",10,4,21.9913041932736,-0.279433578362676,-0.701482212220742,-3.76151381030633
"cv",10,5,19.4832824859437,-0.258138510219291,-0.695030736574976,-3.7110990559968
"cv",10,6,21.3252003689626,-0.249909583540308,-0.704028369673061,-3.80412736369386
"cv",10,7,26.209278632961,-0.365756528387824,-0.579197150511471,-4.1275781036217
"cv",10,8,20.5553649914699,-0.29796195358985,-0.689527058625014,-3.80500278590287
