"","V1","V2","V3","V4"
"cv",5,1,17.4693213251784,0.290472214256001
"cv",5,2,17.4871024797838,0.278855961904046
"cv",5,3,16.7830183067444,0.762350398068294
"cv",5,4,17.4989457137132,0.284019649041992
"cv",5,5,16.945405668435,0.570315538085046
"cv",5,6,16.943307628824,3.99994359819904
"cv",5,7,17.5313334304342,0.257468041219022
"cv",5,8,17.331226416105,0.342492797028151
"cv",10,1,34.1839542416331,-0.582254796705174
"cv",10,2,32.8636913099411,-0.543926831507392
"cv",10,3,28.0893701263171,-0.358572639347139
"cv",10,4,35.8238721623344,-0.623621222558656
"cv",10,5,36.4083121022158,-0.633364419048228
"cv",10,6,30.4599291332843,-0.444920266432406
"cv",10,7,31.158289149866,-0.491051009206259
"cv",10,8,30.9339562284152,-0.482141678788855
