"","","","","par1","par2"
"cv",5,1,3.43433594889605,1.5487563099182,-4.99999999999905
"cv",5,2,7.77943438482929e-05,1.54157554250471,-4.99999999999813
"cv",5,3,14.082576987071,1.59434272518261,-4.99999999999978
"cv",5,4,0.0131824887368784,1.54500661233773,-4.999999999999
"cv",5,5,0.000238906993758033,1.54163867124998,-4.99999999999979
"cv",5,6,0.00988963674924781,1.54423859525526,-4.99999999998998
"cv",5,7,44.7043568352838,-4.99999760053845,-4.99999999999676
"cv",5,8,10.7198212722431,1.71052283184949,-4.99999999942047
"cv",10,1,0.000100000500002878,0.63656843494327,-4.99999999999981
"cv",10,2,0.266050236916974,0.718398917929236,-4.99999999999976
"cv",10,3,23.848941107345,-4.99999988073961,-4.99999999999682
"cv",10,4,23.8042016646339,0.63656896004811,-4.99999999999962
"cv",10,5,4.00528705618051,0.769400545552257,-4.99999999999996
"cv",10,6,0.000100000500002878,0.636569085744429,-4.99999999999999
"cv",10,7,0.000248849746839858,0.636717858308881,-4.99999999999998
"cv",10,8,3.40358547694034,0.636568683073321,-4.99999999999967
