"","V1","V2","V3","V4"
"cv",5,1,17.4805382688304,1.38470056134482
"cv",5,2,16.9992604165757,4.99993274209339
"cv",5,3,17.4576352774079,1.41685733777795
"cv",5,4,16.9992604165757,4.99993274209339
"cv",5,5,17.0075705601684,4.99991881446041
"cv",5,6,17.0064456726394,4.99993414613786
"cv",5,7,16.9992604165757,4.99993274209339
"cv",5,8,17.0062204271404,4.99993792056994
"cv",10,1,35.1133520609936,0.361378207301986
"cv",10,2,33.5986386005717,0.940891518107106
"cv",10,3,33.5283159787686,1.91553781988974
"cv",10,4,34.1893454174847,0.592235560893139
"cv",10,5,33.4886934804843,1.10436160232508
"cv",10,6,34.0615273455588,0.643801705848721
"cv",10,7,33.4445607426967,1.21499825540907
"cv",10,8,37.3191212302906,0.0766060254194932
