"","","","","par1","par2","par3"
"cv",5,1,13.1821624054974,-1.10731664372852,3.80056788066267,3.6861805929497
"cv",5,2,15.5355105181919,-0.739262292314105,3.80400225907098,3.61976512521492
"cv",5,3,15.3063491152671,-0.470052154982788,3.86654008290669,3.62748266476091
"cv",5,4,13.2142794130065,-0.525902317942874,3.80478017807407,3.68256380794441
"cv",5,5,14.1641885898948,-0.560045481303663,3.82538247300274,3.64958231043135
"cv",5,6,18.4580690164588,-4.99989167800053,1.50534991275082,1.28192829328422
"cv",5,7,11.0947476636427,-0.658372353179499,3.80641802987054,3.75191850523237
"cv",5,8,19.3810120956896,-0.39527370603766,3.80132836892165,3.53364877947958
"cv",10,1,30.6293744275541,-4.9999655254559,0.234894711446896,-0.00631336738293443
"cv",10,2,31.9350043566961,-3.87212733238488,0.877039296409855,0.606905348534887
"cv",10,3,24.1615547487765,-4.99988278501741,2.4738146916092,2.30054932670659
"cv",10,4,29.3939637225805,-4.99928693228834,0.164785881435634,-0.0628699870943662
"cv",10,5,30.0411489729049,-4.99964340595893,3.80185312473162,3.56007882675606
"cv",10,6,29.990283652191,-4.9999865050125,1.56444732159895,1.31717446322971
"cv",10,7,27.7052297019204,-4.99940176131246,0.96421743746716,0.748963162618405
"cv",10,8,31.4606236579445,-4.99972774427219,2.8792516631488,2.6265312981377
