"","V1","V2","V3","V4"
"cv",5,1,10.7358912020039,-0.519992537795529
"cv",5,2,13.4391046331758,-0.67331607889164
"cv",5,3,19.8141671984262,-0.856366041666422
"cv",5,4,17.5151949202167,-0.803225085165569
"cv",5,5,15.8570853114163,-0.748452740765919
"cv",5,6,18.7081767983801,-0.834821921131524
"cv",5,7,11.7577846724929,-0.613518115912253
"cv",5,8,17.1585425798669,-0.80498878499834
"cv",10,1,35.6693932304482,-1.17862517977658
"cv",10,2,26.2548674404119,-1.11791332181688
"cv",10,3,23.0127148877389,-1.08694837110273
"cv",10,4,44.2290326624594,-1.23391535412211
"cv",10,5,21.4481682146658,-1.0715177124693
"cv",10,6,22.5899335498019,-1.081312529574
"cv",10,7,16.0576763380964,-1.01069328361825
"cv",10,8,23.1355727716958,-1.09748959843723
