"","","","","par1","par2"
"cv",5,1,18.9115614131665,2.33268550938667,-1.21968124711986
"cv",5,2,14.1013598591786,2.34022398109935,-0.90258258746098
"cv",5,3,19.0623251059073,2.33518942454241,-1.2252337005733
"cv",5,4,15.9847137871141,2.56349086394193,-0.996215185782055
"cv",5,5,15.2250785868495,2.33707272522126,-1.0317834857276
"cv",5,6,16.407575790495,2.33585562493459,-1.02563050892619
"cv",5,7,14.7101241755233,2.32981049292647,-0.936745533627643
"cv",5,8,14.1668373904604,2.32808178596315,-0.908833032203839
"cv",10,1,30.9634954497381,-0.13378782898058,-2.09353559591385
"cv",10,2,34.2717955923824,1.72649831264911,-1.0309281226782
"cv",10,3,32.6326777454615,1.75387024679305,-0.991712110519566
"cv",10,4,33.4090307005967,1.80106051862886,-1.00793080802149
"cv",10,5,31.0906575639079,1.75942205604134,-0.931240094275573
"cv",10,6,28.4202474421729,1.75868248395113,-0.853532509669302
"cv",10,7,30.8655177956896,1.75763768648013,-0.990580468055491
"cv",10,8,34.3386823710819,1.76102427660973,-1.01245688173317
