"","","","","par1","par2"
"cv",5,1,16.997020884431,-4.01403255516777,3.99999999999995
"cv",5,2,16.997020884431,-3.6277809208259,3.99999999999995
"cv",5,3,16.997020884431,-2.92279930886084,3.99999999999996
"cv",5,4,17.255018893926,-1.65994816372435,1.94455654624512
"cv",5,5,16.997020884431,-2.54184921298932,3.99999999999994
"cv",5,6,16.997020884431,-1.78734772242544,3.99999999999998
"cv",5,7,17.0162720322971,-1.7280621886771,3.99999999999776
"cv",5,8,17.1109500594754,-1.69659276043097,2.67729436249274
"cv",10,1,35.8303960073181,-2.36932653662975,-0.485267765268074
"cv",10,2,32.7363172760697,-1.64062534319546,-0.03963592198431
"cv",10,3,33.8357096776268,-1.78840251050657,-0.251994983040175
"cv",10,4,34.1207870788893,-1.7890774176246,-0.278483055816956
"cv",10,5,32.7363172890939,-1.64050816348855,-0.0396359056220279
"cv",10,6,34.1207870474296,-1.66081754053942,-0.278483009479505
"cv",10,7,32.7363172735456,-1.66030142309985,-0.039635925151933
"cv",10,8,32.7363172421647,-1.66116558480805,-0.0396359645826938
