"","V1","V2","V3","V4"
"cv",5,1,17.1707509167948,1.74028887935483
"cv",5,2,17.0080174223876,4.99991905877384
"cv",5,3,16.9983595735937,4.99993115021035
"cv",5,4,17.0050980062276,4.99995584082245
"cv",5,5,17.9304049008897,0.746099897288598
"cv",5,6,16.9878035683935,4.99993897200176
"cv",5,7,17.0080186794424,4.99992114441507
"cv",5,8,17.2161524835196,1.59611075395608
"cv",10,1,34.9097984110271,-0.0585588679497604
"cv",10,2,32.968280820478,0.247665403270635
"cv",10,3,32.2809579752096,0.945648097801201
"cv",10,4,36.0537507545984,-0.157175361752178
"cv",10,5,34.4417012248403,0.00433750662592334
"cv",10,6,33.2371031710047,0.197033815681028
"cv",10,7,32.863161495047,0.280295634299069
"cv",10,8,35.636404673457,-0.129949141850204
