"","","","","par1","par2","par3"
"cv",5,1,13.8246689479767,-4.99970745691763,3.79957768015193,3.44388813773559
"cv",5,2,15.4923464633969,-4.99910696843695,3.80087324703056,3.42939023957231
"cv",5,3,14.7844311165786,-4.99992327773989,3.80024980378644,3.45263062139633
"cv",5,4,12.8703511378405,-4.9999577897923,3.79992173659689,3.51402063270998
"cv",5,5,15.6722679939184,-4.99989267936122,3.79908313154207,3.40922757038673
"cv",5,6,12.7609548877151,-4.99960622300857,3.80051596281776,3.51939542592749
"cv",5,7,16.7086930915362,-4.99907262291074,3.79891291359638,3.39440885944873
"cv",5,8,14.7266428592698,-4.9994536182423,3.80044631825805,3.45433244654396
"cv",10,1,39.5726187147386,-4.99985346894781,3.80048970482254,2.99617429411164
"cv",10,2,20.7040548423347,-4.99770650979991,3.79825660445342,3.21095787545885
"cv",10,3,25.8862715899451,-4.9994517883821,3.80085052052373,3.15325457276761
"cv",10,4,30.9994196753888,-4.999712194668,3.80033503122703,3.07940487174468
"cv",10,5,22.6402814445992,-4.9999793037564,3.80037343692223,3.15523009494652
"cv",10,6,26.2643474751494,-4.99964782520239,3.80043135336923,3.12346853294014
"cv",10,7,22.8392252913369,-4.99903033086229,3.80008752088971,3.12857854814199
"cv",10,8,17.8365614368565,-4.99990452979328,3.80034664429192,3.16172642286593
