"","","","","par1","par2"
"cv",5,1,24.7663592091577,-2.39000737967381,-3.90670115883798
"cv",5,2,16.6259881062705,2.54405080417045,-4.99999999823565
"cv",5,3,16.5845340574099,2.53940593256629,-4.99999982927167
"cv",5,4,16.5907483044143,2.54102193011984,-4.99999999934727
"cv",5,5,16.5234535679412,2.52716156913415,-4.99999898795871
"cv",5,6,16.5891249598297,2.54252167217733,-4.99999998543904
"cv",5,7,16.5503614217989,2.53333208954276,-4.99999999149322
"cv",5,8,16.5614939795199,2.53638767865358,-4.9999999993045
"cv",10,1,32.0862846804986,-4.99999999999305,-1.38319165172933
"cv",10,2,32.0568356071062,-4.99999999999357,-1.38932399752378
"cv",10,3,32.0823358563966,-4.99999999999832,-1.38397705745127
"cv",10,4,32.0677403283955,-4.99999999999958,-1.38754175395098
"cv",10,5,40.4343479713848,-4.49886661242819,-4.44967218187598
"cv",10,6,32.0501164077722,-4.99999999999993,-1.39227190628491
"cv",10,7,32.0579369308429,-4.99999999999785,-1.39028261163748
"cv",10,8,32.0416056402633,-4.99999999999261,-1.39327875553083
