"","","","","par1","par2","par3"
"cv",5,1,9.88934186535371,-4.99999994462261,-2.06170548018905,-2.88833504031846
"cv",5,2,0.655710706158699,0.455093756991579,-1.93353531806258,-2.75266941164998
"cv",5,3,0.575557037744994,0.471579917444005,-1.94096991828597,-2.7599840907753
"cv",5,4,8.68395225076904,0.666721732358573,-2.12789480949344,-2.91420834413056
"cv",5,5,8.86945592750513,0.678437676277964,-2.04839023781003,-2.86682419257438
"cv",5,6,13.0000470492591,0.779609674258788,-2.00223342049446,-2.90405317588166
"cv",5,7,7.27022788461716,-0.149568492461314,-2.12684048229053,-2.9065171010482
"cv",5,8,0.288675126751633,0.525704668535342,-1.97192725534764,-2.78960840181887
"cv",10,1,16.5152802023736,-4.99999992744242,-2.44570409166439,-3.00758726628862
"cv",10,2,5.63209818643476,2.44754078888718,-4.77301791836628,-4.996033422557
"cv",10,3,12.7179371483521,-4.99999980029425,-2.27614456720229,-2.82299500850248
"cv",10,4,18.7555959236319,2.47088676084742,-4.722450652868,-4.99734450489407
"cv",10,5,24.9187338991407,-4.99999972162106,-2.5383352221964,-3.14928355947609
"cv",10,6,23.386458112875,2.44036024356368,-4.71502068643147,-4.99944691898318
"cv",10,7,21.2662426618754,2.41598883738394,-4.81990066039672,-4.99756334423477
"cv",10,8,20.5494156827796,-4.99999996989068,-2.20710608936074,-2.82692128417573
