"","","","","par1","par2","par3"
"cv",5,1,12.6487499035116,0.834152882658845,-0.958210310409966,-2.2214729350167
"cv",5,2,17.5060722523403,0.3899124242373,-1.07647541338556,-2.20216621979647
"cv",5,3,11.236012741479,0.812969199749194,-1.04151929029133,-2.25298330463193
"cv",5,4,18.2660885920872,0.87738498126918,-1.08238922810335,-2.42569017524636
"cv",5,5,14.785250703253,0.822104885015914,-1.18411596667401,-2.2333794209689
"cv",5,6,13.194435918175,0.497265861315259,-1.06169939509661,-2.1803799983877
"cv",5,7,10.0559189435865,0.499222036188767,-1.15518747542569,-2.23434709377124
"cv",5,8,11.936422415183,0.826117553450042,-1.04739126226934,-2.19391012427326
"cv",10,1,21.8681798087255,-0.166878094911524,-0.568208639533639,-1.70019719451459
"cv",10,2,30.0832781460319,-0.246946227146104,-0.472341104427757,-1.67412598781065
"cv",10,3,28.6644909578742,-0.225481274822139,-0.535009321942747,-1.71966199561609
"cv",10,4,33.5603429361606,-0.279509046754129,-0.445912744328692,-1.67090831373177
"cv",10,5,27.0721524289367,-0.186649369801711,-0.624744444228637,-1.76467436997768
"cv",10,6,24.3464961940356,-1.06900316925369,3.99966257268728,2.93769178158819
"cv",10,7,30.6680538219219,-0.232836460164169,-0.451112079725033,-1.68193620357993
"cv",10,8,30.1425570290778,-0.225371488954257,-0.515294296210331,-1.70649333554
