"","","","","par1","par2"
"cv",5,1,15.2169289058698,-4.99999999999617,-1.54898795286477
"cv",5,2,12.9642469388666,-4.99999999999424,-1.45923853708806
"cv",5,3,7.48607893600211,-4.9999999999986,-1.37658451125659
"cv",5,4,13.3778231919139,-4.9999999999981,-1.46794347181775
"cv",5,5,11.4190847812168,-4.9999999999983,-1.47900786520736
"cv",5,6,20.8462535885744,-4.99999999999994,-1.64061365484624
"cv",5,7,11.8958275398287,-4.99999999999781,-1.45061273978365
"cv",5,8,16.7306619425804,-4.99999999998844,-1.56677809986571
"cv",10,1,25.5430221956364,-4.99999999999983,-1.52896941490423
"cv",10,2,33.4302356713633,-4.99999999999921,-1.62224244957771
"cv",10,3,23.9410025687978,-4.99999999999401,-1.50854389395506
"cv",10,4,36.483864056843,-4.99999999999968,-1.67699537637301
"cv",10,5,24.880219600217,-4.99999999999122,-1.50025283033327
"cv",10,6,26.8859060985752,-4.99999999999765,-1.54253289505685
"cv",10,7,22.324401017524,-4.9999999999975,-1.50829004613304
"cv",10,8,30.9129158305085,-4.99999999999992,-1.59100728146734
