"","","","","par1","par2","par3"
"cv",5,1,17.5306704208875,-4.99759557968829,3.79745658271259,3.59146865475947
"cv",5,2,16.2294827126146,-4.9998144364429,3.80093234535837,3.62546840971873
"cv",5,3,12.5037850300981,-4.99942131951559,3.79881886260072,3.73978112306079
"cv",5,4,11.9232614924818,-4.99998486357929,3.80014629872783,3.76195082382309
"cv",5,5,18.08117790906,-4.99970573706159,3.80072062158946,3.58730779588906
"cv",5,6,17.0104676832499,-4.99998224992076,3.80035871996849,3.60536549895933
"cv",5,7,15.8246690628522,-4.99968830887439,3.80068187318754,3.64253312304867
"cv",5,8,12.9359035098578,-4.99919307531863,3.79648055382854,3.7569259495843
"cv",10,1,26.886461978194,-4.99911759003898,3.7959696964987,3.51392399510187
"cv",10,2,28.4869464402831,-4.99987543926043,3.79854495754455,3.50842112689321
"cv",10,3,27.7814166795949,-4.99998440440169,3.80095175958102,3.49976766185517
"cv",10,4,30.2747263247567,-4.99825588381514,3.80306981785016,3.4717583334856
"cv",10,5,29.8442619288011,-4.99999831906143,3.80046423358266,3.47654517238062
"cv",10,6,31.7542030518221,-4.99975353792588,3.80014627233677,3.45959256244035
"cv",10,7,26.147804503596,-4.99973942156923,3.79849066705057,3.50977829873309
"cv",10,8,28.8114623594349,-4.99946345727805,3.80071962266962,3.49531235619781
