"","V1","V2","V3","V4"
"cv",5,1,16.042435520185,-0.294678140597815
"cv",5,2,19.0458564035402,-0.523497277122658
"cv",5,3,15.2114141002527,-0.178827764211204
"cv",5,4,16.7417589048696,-0.365443347411793
"cv",5,5,17.2558058919094,-0.411517263194223
"cv",5,6,15.3643150208275,-0.203440329888314
"cv",5,7,15.4567306576536,-0.217626472327985
"cv",5,8,17.2435438315746,-0.408330044558701
"cv",10,1,30.3665306214683,-0.660211131073268
"cv",10,2,28.9445249629954,-0.622264547204307
"cv",10,3,32.8460252489803,-0.713793453362002
"cv",10,4,34.8986918998865,-0.75197181007152
"cv",10,5,28.5164069758471,-0.610728636986965
"cv",10,6,29.2086665376042,-0.629856931569551
"cv",10,7,34.1183193897116,-0.738515717249519
"cv",10,8,32.603384699895,-0.709471732246518
