"","","","","par1","par2","par3"
"cv",5,1,13.5597165988172,-0.591428877288737,-0.77139962531426,-4.99999994516677
"cv",5,2,1.60887807814691,-0.675788755031443,-0.746224430320325,-4.99990508875737
"cv",5,3,2.56144754386584,-0.686945888388278,-0.733500043537843,-4.99999803697703
"cv",5,4,5.57962656716591,-0.682301226226272,-0.733696373594947,-4.99977165262768
"cv",5,5,1.51161239572206,-0.682467250313509,-0.736471473899212,-4.99999961590113
"cv",5,6,4.85511031476799,-0.677558061404531,-0.739366106807982,-4.99999614886448
"cv",5,7,19.6777388351045,-0.5804736438587,-0.811451814915232,-4.99999961346627
"cv",5,8,6.35578187861353,-0.681214959998677,-0.733665123490901,-4.99999939910031
"cv",10,1,17.3098116133217,-0.845898030798199,-0.627880097438922,-4.99999991387617
"cv",10,2,23.8801032645089,-0.825873704465781,-0.630268629213354,-4.99999999914144
"cv",10,3,27.9326398114804,-0.821714154936012,-0.629268950973924,-4.99999999057348
"cv",10,4,37.8818261841236,-0.804730091419892,-0.6361710418207,-4.99999999525685
"cv",10,5,25.25259151726,-0.834998895335951,-0.62814643040629,-4.99999994404365
"cv",10,6,21.4150645351582,-0.836007360752859,-0.62753471304203,-4.99999999440697
"cv",10,7,19.2480157706691,-0.842809539136245,-0.635635723571839,-4.99999984703227
"cv",10,8,18.9015442846227,-0.843213793869556,-0.628976260892972,-4.99999998227876
