"","","","","par1","par2"
"cv",5,1,16.7141594806564,-0.352662745036034,-0.333070011848494
"cv",5,2,16.6677080812011,-0.356738502144704,-0.325151124172141
"cv",5,3,16.7526565435698,-0.122278599505861,-0.445152687867741
"cv",5,4,33.0211881361065,-0.363411129452288,-4.57990912406004
"cv",5,5,16.7416604009978,-0.219469823674506,-0.39861639770376
"cv",5,6,16.7167181352005,-0.21579649073476,-0.389724751879723
"cv",5,7,16.7224680447886,-0.168514349350855,-0.411814666760558
"cv",5,8,16.7580413849736,-0.081649195828138,-0.467143588647827
"cv",10,1,33.9643698169252,-0.503291355388255,-0.750106758011671
"cv",10,2,32.8693687253546,-0.271446069919726,-0.598081980443931
"cv",10,3,44.2262591137167,0.061689366979309,-1.78039938441945
"cv",10,4,32.6393056356597,-0.407638347601563,-0.545363240642321
"cv",10,5,32.7230111655056,-0.297377056693005,-0.582474551334839
"cv",10,6,32.8645520923921,-0.286524916116112,-0.591967677687595
"cv",10,7,32.7866831076903,-0.40716067707324,-0.548195735800486
"cv",10,8,32.7131109141109,-0.327410421732386,-0.572129707569127
