"","V1","V2","V3","V4"
"cv",5,1,15.011431854451,-0.403986595443712
"cv",5,2,14.1127445481217,-0.345572065133437
"cv",5,3,17.647631619396,-0.588490088767214
"cv",5,4,17.5710353603446,-0.577078723299237
"cv",5,5,18.1101999478844,-0.619108251878112
"cv",5,6,16.1862593119799,-0.494420600568604
"cv",5,7,15.8578757714284,-0.489965879917616
"cv",5,8,15.6537430705449,-0.471265281790203
"cv",10,1,33.3270782180583,0.176523450136543
"cv",10,2,32.9315798878776,0.270373383166759
"cv",10,3,35.1539416990922,-0.0488285337997195
"cv",10,4,33.9856986756789,0.0702549610364183
"cv",10,5,34.2195641404241,0.0447780890195089
"cv",10,6,32.6276430813143,0.398982002282049
"cv",10,7,33.4494602402167,0.159438375426741
"cv",10,8,34.3152672342482,0.0273316959334679
