"","","","","par1","par2"
"cv",5,1,10.349540311428,-0.537979923955154,-4.99999999999994
"cv",5,2,11.1692608361178,-0.545533556535229,-4.99999999999971
"cv",5,3,15.4973719293036,-0.557427918191936,-4.99999999999967
"cv",5,4,19.6894136908729,-0.564915426873822,-4.99999999999874
"cv",5,5,12.23582754019,-0.565269145646542,-4.99999999999991
"cv",5,6,12.9104272139304,-0.557785491956574,-4.99999999999132
"cv",5,7,17.2107876472665,-0.525684300298244,-4.99999999999656
"cv",5,8,13.0966273617618,-0.546280667928838,-4.99999999999983
"cv",10,1,35.5833528414343,-0.621955954308358,-5
"cv",10,2,21.0295642519685,-0.652670424076704,-4.99999999999894
"cv",10,3,28.6952469871613,-0.624165440236217,-4.99999999999891
"cv",10,4,20.2055401700441,-0.652063766100766,-4.99999999999889
"cv",10,5,26.352947721706,-0.628167952342685,-4.99999999999994
"cv",10,6,32.0338202718573,-0.613093968623287,-4.99999999999982
"cv",10,7,22.9039148848222,-0.61234882469422,-4.99999999999969
"cv",10,8,37.7323079453543,-0.586075632933326,-4.99999999999332
