"","","","","par1","par2"
"cv",5,1,10.6080187326688,-4.99999999999776,-1.51618738111582
"cv",5,2,10.9087900966373,-4.99999999999876,-1.50605669517367
"cv",5,3,12.6633720532607,-4.99999999999926,-1.52241075676179
"cv",5,4,16.9453585490027,-4.99999999999009,-1.63879046352086
"cv",5,5,12.4988941276815,-4.99999999999851,-1.51624367134331
"cv",5,6,12.3174235485427,-4.99999999999796,-1.57278630083125
"cv",5,7,16.9197652119253,-4.99999999999891,-1.64304181510138
"cv",5,8,15.1915669389362,-4.99999999998339,-1.58408179817416
"cv",10,1,27.7110842826976,-4.99999999998605,-1.44665945836329
"cv",10,2,28.8819529542824,-4.99999999998262,-1.46276324074018
"cv",10,3,27.6595508876743,-4.99999999999834,-1.4592214859035
"cv",10,4,34.0034345594516,-4.99999999999736,-1.53773627556038
"cv",10,5,33.0541868061382,-4.99999999999776,-1.55438710583985
"cv",10,6,24.8242237662422,-4.99999999998987,-1.47036334679522
"cv",10,7,21.7575493275432,-4.99999999998966,-1.40740015019193
"cv",10,8,25.1777759651085,-4.9999999999946,-1.42169707306493
