"","V1","V2","V3","V4"
"cv",5,1,17.1593182280745,-0.239807775897396
"cv",5,2,15.293018420456,0.386857541864462
"cv",5,3,17.9607587660738,-0.349759932974173
"cv",5,4,17.5461676173616,-0.295496885501536
"cv",5,5,16.8736508666526,-0.188026115181975
"cv",5,6,16.2618125957318,-0.109206692457675
"cv",5,7,16.0268268730166,-0.0450796072415142
"cv",5,8,17.5173366690901,-0.293775050865353
"cv",10,1,32.8401312308588,-0.196458677949987
"cv",10,2,33.5682587628292,-0.253067954735752
"cv",10,3,35.0476068477069,-0.351938524396669
"cv",10,4,33.4048650236727,-0.25558652697516
"cv",10,5,32.6107148523423,-0.193868269025533
"cv",10,6,32.9887953521187,-0.220915886280391
"cv",10,7,31.6772079353189,-0.0863535370475944
"cv",10,8,33.1878300711929,-0.252100489351014
