"","","","","par1","par2"
"cv",5,1,16.8756758310547,0.44442803034388,-1.01184966577114
"cv",5,2,17.6317209483771,-4.95279895638999,-1.02845585643016
"cv",5,3,15.4872862251391,-3.19603500817902,-0.979059709454879
"cv",5,4,12.6527962258576,-2.39207563758828,-0.905116069128471
"cv",5,5,15.8213936581801,-1.57049398194067,-0.987118298639876
"cv",5,6,12.9286342475408,-4.24614805099554,-0.913076087508953
"cv",5,7,15.9375530448152,-1.15680616877316,-0.989772313381166
"cv",5,8,9.92092113543815,0.572954518705944,-0.811481345261365
"cv",10,1,28.6626617910302,-1.57010889958349,-0.530511486378554
"cv",10,2,30.5839209815,-3.50294565822012,-0.594661368593738
"cv",10,3,36.9527539078082,-2.20945268985556,-0.734021749753857
"cv",10,4,33.021001353389,-2.41968242311813,-0.652984116225171
"cv",10,5,31.0058410945128,0.0338125533164819,-0.603197028107548
"cv",10,6,29.6518367008399,-3.26202356206065,-0.566084134652019
"cv",10,7,32.8977959710608,-4.28194685730002,-0.650918002319972
"cv",10,8,31.6736364022923,-0.756053714081645,-0.624136830458568
