"","V1","V2","V3","V4"
"cv",5,1,17.4582192699088,-0.0668387807310129
"cv",5,2,17.0005284796378,0.018955764126062
"cv",5,3,17.9021760813059,-0.137173121720703
"cv",5,4,16.5475056187661,0.160527534732537
"cv",5,5,16.301271060222,0.264940051349398
"cv",5,6,16.6814807883731,0.115581140484984
"cv",5,7,16.0628363942052,0.530221719339247
"cv",5,8,17.3511825268071,-0.0499119181239284
"cv",10,1,34.1602037234924,-0.426118377609029
"cv",10,2,31.5093468775173,-0.298570042321417
"cv",10,3,30.2083766591049,-0.203196422952432
"cv",10,4,33.7495669343132,-0.408312571532272
"cv",10,5,35.4599700534647,-0.472655805813142
"cv",10,6,32.5419833232814,-0.353224719556127
"cv",10,7,33.8765628481866,-0.414196687060173
"cv",10,8,31.6407432151042,-0.30720507595816
