"","","","","par1","par2"
"cv",5,1,10.5737725051654,2.70031808927964,-2.20951399430743
"cv",5,2,16.771381348398,2.5998180073677,-2.18316078927664
"cv",5,3,16.7266841176777,2.68253571856093,-2.18710515203318
"cv",5,4,15.2131125698635,2.65109986953706,-2.19058797087029
"cv",5,5,14.6127459664791,3.02765080160114,-2.27846078178903
"cv",5,6,14.4591622194488,2.93829857744265,-2.23560758116389
"cv",5,7,9.58433303538728,2.55711837081793,-2.11567539910996
"cv",5,8,16.8366071028062,2.53261412211446,-2.17785752761711
"cv",10,1,30.5199391909402,1.32515249129306,-1.71567603359556
"cv",10,2,34.2119138320469,1.57807242491431,-1.76433837829144
"cv",10,3,30.5999502840669,1.3004298816984,-1.73024314736009
"cv",10,4,29.1788318884865,1.29166666921557,-1.69718111058952
"cv",10,5,31.9165765736754,1.3005335501617,-1.76193565240807
"cv",10,6,27.3964061657024,1.21015898500037,-1.75072109974907
"cv",10,7,33.6369644389937,1.29675819628567,-1.78746550252048
"cv",10,8,31.7834300838012,1.33268174497755,-1.75478962280422
