"","V1","V2","V3","V4"
"cv",5,1,16.2722719742912,-0.859839450094115
"cv",5,2,16.1974253480442,-0.86488275017219
"cv",5,3,12.6487583146533,-0.735132713517346
"cv",5,4,15.8029819573755,-0.848022555608977
"cv",5,5,14.8693258015919,-0.820958223735555
"cv",5,6,16.468909963931,-0.869736457448408
"cv",5,7,19.9758110673488,-0.953019486348383
"cv",5,8,10.8323915675329,-0.636636659087812
"cv",10,1,32.8083629040461,-0.784259384064146
"cv",10,2,34.1235674350073,-0.806988417483687
"cv",10,3,27.1216480955306,-0.666119412230825
"cv",10,4,28.5126440824987,-0.70336381064827
"cv",10,5,27.0479706722265,-0.66591595405662
"cv",10,6,33.3637063362955,-0.794124946757187
"cv",10,7,31.6867958101578,-0.765140301723935
"cv",10,8,33.3920411193239,-0.792543842860041
