"","","","","par1","par2"
"cv",5,1,13.3457018908565,-0.464684007382166,-2.12067134313477
"cv",5,2,16.7085525932304,-0.546843109559554,-2.22649809451881
"cv",5,3,16.8608792235895,-0.483922454308487,-2.21195375131889
"cv",5,4,15.5579225546583,-0.608721133927489,-2.24131604614992
"cv",5,5,14.6839435755443,-0.489628246778293,-2.16434556291198
"cv",5,6,15.0801550249564,-0.524699454540034,-2.18178780358817
"cv",5,7,16.730607572069,-0.568538894410151,-2.28726672409599
"cv",5,8,11.4428613327455,-0.570478541900164,-2.02489086138843
"cv",10,1,27.1894250702208,-0.828863620008441,-2.40036381801942
"cv",10,2,29.9070505753069,-0.807579094001273,-2.4288101680253
"cv",10,3,28.3025986310784,-0.856512134854777,-2.37665626745336
"cv",10,4,26.2244277704892,-0.798600268041298,-2.40329211165365
"cv",10,5,28.3347866646514,-0.804221579908843,-2.46840127986317
"cv",10,6,28.5955557990385,-0.7146577611237,-2.46229925247235
"cv",10,7,29.8405519908659,-0.837788890166488,-2.44448338561248
"cv",10,8,28.6009981951841,-0.82546742414587,-2.43442154027097
