"","V1","V2","V3","V4"
"cv",5,1,16.707868675614,1.3342680225571
"cv",5,2,17.1752872160636,0.413595615354749
"cv",5,3,18.2373057033171,0.0591361249377154
"cv",5,4,16.7123044004053,1.24780016188579
"cv",5,5,16.8288611704302,2.22769310984612
"cv",5,6,16.7125251773487,1.33588451883913
"cv",5,7,17.0242569304769,0.521049024303801
"cv",5,8,19.8475761177465,-0.185761840707308
"cv",10,1,34.1242049671894,0.554019114293358
"cv",10,2,34.2223885913777,0.513331226289238
"cv",10,3,34.0220351755432,0.583495902691997
"cv",10,4,34.0569729464428,0.578570379025895
"cv",10,5,33.4196744978916,0.972517387027336
"cv",10,6,33.5959449007437,0.805568532930024
"cv",10,7,33.7568833112839,0.708559832078237
"cv",10,8,33.941944849027,0.614368598002436
