"","","","","par1","par2"
"cv",5,1,16.4723095690557,-0.427472067313114,-4.71984770644428
"cv",5,2,16.4723095690557,-1.20207472856516,-4.68909577316155
"cv",5,3,16.4723095690557,-4.7634770566521,-4.63891909602677
"cv",5,4,16.4723095690557,-1.61905445982237,-4.38742232459082
"cv",5,5,16.4723095690557,-3.5131028084921,-4.12286437703698
"cv",5,6,16.4723095690557,-2.88374968053314,-4.35742875173066
"cv",5,7,16.4723095690557,-0.620075797305748,-4.8539175355015
"cv",5,8,16.4723095690557,-2.4636606479742,-4.22435499935365
"cv",10,1,31.9171547799685,-0.63487651059404,-4.57775452534383
"cv",10,2,31.9171547799685,-2.26923546074419,-4.15885639606498
"cv",10,3,31.9171547799685,-0.371848103117065,-4.64249541557752
"cv",10,4,31.9171547799685,-3.30019890811818,-4.24158282052191
"cv",10,5,31.9171547799685,-0.737051909131931,-4.65431772947188
"cv",10,6,31.9171547799685,-3.02626341512099,-4.4255517009018
"cv",10,7,31.9171547799685,-1.04111018775007,-4.74585712760221
"cv",10,8,31.9171547799685,-0.529553107513515,-4.37472855559868
