"","","","","par1","par2","par3"
"cv",5,1,16.6174084498031,-1.64698897059493,3.58426979776508,3.99822269160626
"cv",5,2,16.6179524012731,-0.788638102816788,3.71538270950182,3.99717743347417
"cv",5,3,16.6177502264388,-0.510461564404391,3.79548646412285,3.99947966052035
"cv",5,4,24.7663592091577,-2.59159606687218,3.42660704288892,-1.18579831976842
"cv",5,5,16.6185228045745,-0.490535132764386,3.79710517931261,3.99825396659164
"cv",5,6,16.6184148178418,-2.50392525050262,3.53281532158549,3.99982936989815
"cv",5,7,16.6193799747416,-0.465902954799224,3.90444281437019,3.9533958088919
"cv",5,8,16.6183194666149,-0.419870888857349,3.81101111243454,3.97368001941101
"cv",10,1,32.2190602197775,-4.99971470025527,3.80080255391199,3.87761199530484
"cv",10,2,32.2195010325475,-4.99997939360867,3.80055138155324,3.87775456531763
"cv",10,3,32.2183412307569,-4.99940525809245,3.80256619446153,3.87761924314699
"cv",10,4,32.2179847361207,-4.99969951903309,3.80044357109099,3.87761802349549
"cv",10,5,32.2184072421818,-4.99994132638767,3.80053516492616,3.87762352885924
"cv",10,6,32.2188177000593,-4.99995652166828,3.80046558379021,3.87775319669599
"cv",10,7,48.9027509986316,1.25343592652335,3.26740395726725,-4.42160182336844
"cv",10,8,32.2183180858328,-4.99997629305037,3.80054886945215,3.87796464217308
