"","","","","par1","par2","par3"
"cv",5,1,10.7392158559159,2.77739095942488,-4.99953135511907,-4.99129749984719
"cv",5,2,15.5565704042087,2.65130866582588,-4.87534944147848,-4.99996363682631
"cv",5,3,16.2606701366819,2.84972743204901,-4.80832225457061,-4.99881470956892
"cv",5,4,11.4871794901735,2.849546835394,-4.85957767169669,-4.99958008395372
"cv",5,5,19.3194947312627,2.90632551770101,-4.73550052314425,-4.99953886291681
"cv",5,6,9.35731989608002,2.89073368061486,-4.85869306667553,-4.99956797901
"cv",5,7,12.8646491921384,2.83758956484119,-4.90120539060767,-4.99966417496139
"cv",5,8,19.8964187014291,-4.99998915366522,-1.75614481115515,-2.0643955196489
"cv",10,1,27.6404540730759,2.4729643804389,-4.32521230944536,-4.5757641187341
"cv",10,2,13.109767867685,2.69810190489856,-4.60256032361441,-4.86835588920667
"cv",10,3,16.913782856936,2.68347446413043,-4.79899998497338,-4.99987271538767
"cv",10,4,24.0046148837493,2.84546383186775,-4.62651366770005,-4.9920351240719
"cv",10,5,21.4237613776194,2.18816769337116,-3.57358859880473,-3.8803878299624
"cv",10,6,14.677058427916,2.80925959300498,-4.66132999284438,-4.99727600236659
"cv",10,7,8.87811928794206,2.79442931798433,-4.69676798096694,-4.99710888264098
"cv",10,8,10.7448960213043,2.79140486450395,-4.71082892771473,-4.99712764395591
