"","","","","par1","par2"
"cv",5,1,14.5436501928803,-4.99999999998792,-1.25373265087658
"cv",5,2,13.9564449204901,-4.99999999999852,-1.21133218682402
"cv",5,3,18.1786888049184,-4.99999999999853,-1.46464142744463
"cv",5,4,17.0696590509733,-4.9999999999984,-1.40013851985354
"cv",5,5,18.235329554037,-4.99999999999752,-1.45889575457409
"cv",5,6,15.8316719379094,-4.99999999999913,-1.33239890471792
"cv",5,7,14.9859031565115,-4.99999999999851,-1.2787281289447
"cv",5,8,16.321301306097,-4.99999999999861,-1.36660839182379
"cv",10,1,32.0233697189061,-4.99999999999876,-1.67805120546039
"cv",10,2,29.9823241696912,-4.99999999999958,-1.63961619256494
"cv",10,3,32.0033437824792,-4.99999999999915,-1.67465146993189
"cv",10,4,32.8333151130323,-4.99999999998859,-1.67802677470974
"cv",10,5,29.7954505502521,-4.99999999999829,-1.63089338579129
"cv",10,6,31.9705156989459,-4.75316705942706,-1.65982610486499
"cv",10,7,23.8871993130974,-4.99999999999849,-1.53178538284772
"cv",10,8,31.2329835732279,-4.99999999999865,-1.65354072412218
