"","V1","V2","V3","V4"
"cv",5,1,11.0083743498281,-0.996673039537419
"cv",5,2,15.5909508428269,-1.09813048929816
"cv",5,3,11.0365139227142,-1.00048617969697
"cv",5,4,16.8972188253007,-1.1212933678294
"cv",5,5,14.1341099061625,-1.06902293764202
"cv",5,6,11.4273947109948,-1.00704264677774
"cv",5,7,15.0196148932883,-1.08861365915615
"cv",5,8,15.969688036799,-1.10417533640166
"cv",10,1,28.947339688923,-0.772349887507311
"cv",10,2,30.2804033665278,-0.795752984321221
"cv",10,3,25.1880071920914,-0.692644990259178
"cv",10,4,31.331279927229,-0.815154610139297
"cv",10,5,29.5986991528935,-0.785703504859107
"cv",10,6,31.928110326428,-0.823218142643639
"cv",10,7,32.2520530228863,-0.82990822324277
"cv",10,8,34.9112983210525,-0.867276604624331
