"","","","","par1","par2"
"cv",5,1,17.0821991860477,-0.529451473588237,-2.67080440704664
"cv",5,2,9.84535959997765,-0.533355781318667,-2.55066106835409
"cv",5,3,9.03379370895028,-0.504487768574566,-2.62408022389832
"cv",5,4,18.8186790381316,-0.527025119978834,-2.76850048891923
"cv",5,5,11.9696826500349,-0.518579527268439,-2.53373957799451
"cv",5,6,17.1211958443542,-0.52194657314715,-2.77762171411379
"cv",5,7,9.23363973611043,-0.53792998675143,-2.5351780323764
"cv",5,8,12.4094389343311,-0.546277405219332,-2.56721255312074
"cv",10,1,28.3249648809345,-0.503356163857653,-2.53500740618235
"cv",10,2,39.851561312298,-0.512980979494201,-2.65057781521764
"cv",10,3,26.6265392726205,-0.481877358384299,-2.47120789793478
"cv",10,4,28.8054782276442,-0.484431939388535,-2.63744597099509
"cv",10,5,26.8883297854533,-0.464950590007708,-2.45851950391142
"cv",10,6,21.6942259377922,-0.486648779746832,-2.41816457776799
"cv",10,7,21.1312528766649,-0.508044089646416,-2.40694815334427
"cv",10,8,34.1053180466889,-0.498318149858122,-2.63140762480987
