"","","","","par1","par2","par3"
"cv",5,1,6.78851285807281,1.7719246693783,-4.99998928605149,-4.99998486644165
"cv",5,2,16.560247894263,1.75440828044731,-4.9999608263198,-4.99992485123048
"cv",5,3,11.4232675634423,1.63673610082763,-4.99701901381813,-4.99940849626204
"cv",5,4,16.5823887495423,1.75609558564478,-4.9999830822515,-4.99998742588346
"cv",5,5,17.0050676499004,1.73343348627411,-4.99971296772944,-4.99966067506031
"cv",5,6,15.0034009219577,1.80478510934772,-4.99997102248435,-4.99978624778672
"cv",5,7,5.44241523866403,-4.99997890238881,-4.99999999817566,-3.00869483518974
"cv",5,8,41.2382767408491,-4.76517954653324,-2.98696953458747,-4.99999875162684
"cv",10,1,16.5642594511942,1.75094019542912,-4.99875822290693,-4.99999198409238
"cv",10,2,28.5292143178811,0.999023388058006,-4.99999891026833,-4.10904994431217
"cv",10,3,7.49991567093728,1.86067238806545,-4.93974712992794,-4.99999476370293
"cv",10,4,0.0146888934290151,1.83130864392445,-4.7028657259885,-4.99996932031962
"cv",10,5,3.72200338726359,1.85107153680096,-4.92109185295935,-4.99992876785416
"cv",10,6,20.0939776888283,1.51858875641346,-2.5792527327166,-4.99998828525797
"cv",10,7,4.60977204605122,1.85998275697411,-4.74650875675185,-4.9999656391781
"cv",10,8,1.02858410655295,1.85993570980839,-4.77911685511696,-4.99999442627938
