"","","","","par1","par2"
"cv",5,1,14.9581132625479,2.94103330714928,-2.02625707456256
"cv",5,2,14.1060072234044,2.95328519526202,-2.08782616782462
"cv",5,3,10.858596106226,2.95104667161747,-2.0259815245842
"cv",5,4,15.0112213649391,2.78103054369289,-2.1081331679107
"cv",5,5,13.1475324586123,3.07719025240762,-2.18000561643986
"cv",5,6,16.9482884783143,3.56170968432662,-2.1797407955433
"cv",5,7,12.6715761959101,2.84178561125227,-2.06422141727399
"cv",5,8,16.6237980042382,2.96811697838406,-2.07014201691122
"cv",10,1,31.2540494542445,3.99999999999974,-1.92873413461079
"cv",10,2,33.065628643829,3.99999999999864,-1.95141313054166
"cv",10,3,26.8275095987744,3.99999999999787,-1.90010600357347
"cv",10,4,33.3869988684058,3.99999999999958,-1.94667462254793
"cv",10,5,29.9691274010972,3.99999999999814,-2.01872029241636
"cv",10,6,30.6188159176818,3.99999999999864,-1.96365034597054
"cv",10,7,27.3349049282379,3.72184495023006,-1.91972994098998
"cv",10,8,30.6694066577925,3.99999999999165,-2.00478717237701
