"","","","","par1","par2","par3"
"cv",5,1,12.6802719296045,0.596764784159654,-1.53066792300075,-2.36966811707375
"cv",5,2,15.5362270907816,0.566206162697552,-1.35493649895386,-2.28534351657682
"cv",5,3,13.5886944480459,0.549741609362603,-1.43591771183836,-2.27724991689256
"cv",5,4,14.1148732554515,0.611674108173136,-1.48467396567068,-2.28086019912791
"cv",5,5,16.4373932074892,0.525218799211803,-1.2713637969593,-2.29517900601294
"cv",5,6,10.5994126815573,0.62241787977639,-1.40857103176459,-2.26252521028131
"cv",5,7,13.6690785722563,0.660057966935548,-1.69617066394403,-2.34177966617993
"cv",5,8,16.4534670134987,0.620594854852496,-1.51144638383866,-2.40622962697786
"cv",10,1,31.9182252684121,-0.244846797250137,-0.261129903371537,-1.45123567722584
"cv",10,2,31.7266602248122,-0.213033076960114,-0.278111885993138,-1.46092643496223
"cv",10,3,28.5202876478325,-1.07748439270818,3.99952531328072,2.94273221433724
"cv",10,4,34.7276042444134,-1.0678799983126,3.99931845112655,2.86218964614736
"cv",10,5,26.0131218577662,-1.05321157645455,3.99882672100316,3.00469321024746
"cv",10,6,33.7935322832288,-1.08161582352961,3.99885307064681,2.86734479413769
"cv",10,7,24.4485959263799,-1.05850794537458,3.99956187947497,2.99287521726054
"cv",10,8,26.5100153667514,-1.04689478096462,3.99998712358084,2.97209990035101
