"","V1","V2","V3","V4"
"cv",5,1,9.41268754422575,-0.910079397817703
"cv",5,2,12.7820518133503,-1.00310548204406
"cv",5,3,14.0432962778568,-1.03156857372058
"cv",5,4,14.5005135904527,-1.0428092192149
"cv",5,5,15.7555181630067,-1.06802580379896
"cv",5,6,18.2072247110562,-1.11557994633667
"cv",5,7,15.6779445095672,-1.06611197079096
"cv",5,8,12.9716890680236,-1.00867342007738
"cv",10,1,28.200001723609,-0.944790558216195
"cv",10,2,25.0033011839973,-0.899541683991819
"cv",10,3,27.1335092325003,-0.929206583166936
"cv",10,4,31.7464184867235,-0.986756740572785
"cv",10,5,27.8280289027286,-0.939958984561017
"cv",10,6,30.640126119938,-0.974963861899214
"cv",10,7,32.3890223912961,-0.994371201090797
"cv",10,8,29.0988192487642,-0.957680669102997
