"","","","","par1","par2"
"cv",5,1,20.6059055932935,-3.95618999660284,-1.64569225585324
"cv",5,2,9.44245624409547,-4.46237396563106,-1.48289138800707
"cv",5,3,9.11454915441903,-3.4426869183955,-1.50295676508767
"cv",5,4,14.1659632593917,-4.60538854716325,-1.5350299718087
"cv",5,5,9.44955270601316,-1.88635451559022,-1.4058603112961
"cv",5,6,13.1658295678242,-4.59816100837118,-1.5429578125028
"cv",5,7,8.08458127412719,-3.26033396964493,-1.46362876166711
"cv",5,8,11.6323093360948,-3.50851038292248,-1.47924987879251
"cv",10,1,28.4357853232909,-4.68421663993979,-1.38086091927299
"cv",10,2,36.4914712054412,-2.68585674106526,-1.42648463377932
"cv",10,3,25.4204305269299,-2.24878943252868,-1.33607447996739
"cv",10,4,26.2664477198737,-3.62414160743356,-1.36456217398913
"cv",10,5,23.7199270420982,-3.64079277776182,-1.2980009720452
"cv",10,6,18.7764767223475,-3.32053754306616,-1.29194167055548
"cv",10,7,18.2570253243757,-3.09475403774492,-1.2920252983366
"cv",10,8,28.7970608702751,-2.23561374634616,-1.37025579959838
