"","","","","par1","par2","par3"
"cv",5,1,18.1660650060306,2.54829335621276,-4.98734635049663,-4.77906756029147
"cv",5,2,14.4071505360657,-4.99999865570728,-1.97438120726532,-2.09930867365572
"cv",5,3,9.06137374872978,-4.99999668818458,-1.69935562243027,-1.89348199808892
"cv",5,4,18.4143156645037,2.75666808856353,-4.99975501594602,-4.93268309575174
"cv",5,5,14.7242354104706,2.5591256132945,-4.99976090100867,-4.73008319749365
"cv",5,6,12.7457299904688,-4.99999989466493,-1.73404538260375,-1.97241430650331
"cv",5,7,13.9756601282574,2.25713490679787,-4.99992879230847,-4.35739644681627
"cv",5,8,15.2530689322036,2.61998920502539,-4.98495550915973,-4.78064117008
"cv",10,1,20.6211819677341,2.45778436316676,-4.99966973228031,-4.72304948511395
"cv",10,2,21.2881919991631,2.60218010473174,-4.99834698230206,-4.87333181341668
"cv",10,3,27.0430228441874,2.49526726708483,-4.99981221662276,-4.82200852302089
"cv",10,4,29.4586992255083,2.65981228703648,-4.99809575928913,-4.95389875854506
"cv",10,5,18.6387690245055,2.61856261960635,-4.99886622630635,-4.88923789263983
"cv",10,6,18.4669733046786,2.47979206864127,-4.9994545607925,-4.77519577783017
"cv",10,7,4.95864594902224,2.58583637105142,-4.9996384926851,-4.84401319804595
"cv",10,8,26.5796742691544,2.4972350325495,-4.99996290027609,-4.80916940256888
